,Ticker,close,date,high,low,month,open,volume
5273,ICICIBANK,1084.65,2024-03-02 05:30:00,1089.45,1080.5,2024-03,1087.25,481475
5274,ADANIENT,3333.25,2024-03-02 05:30:00,3348.7,3321.5,2024-03,3332.0,119511
5275,ADANIPORTS,1338.3,2024-03-02 05:30:00,1346.9,1325.0,2024-03,1326.9,386697
5276,BEL,206.75,2024-03-02 05:30:00,207.7,205.9,2024-03,206.0,1497553
5277,BAJAJFINSV,1610.15,2024-03-02 05:30:00,1615.9,1605.0,2024-03,1613.4,44273
5278,EICHERMOT,3860.35,2024-03-02 05:30:00,3877.85,3837.05,2024-03,3855.0,17701
5279,COALINDIA,448.5,2024-03-02 05:30:00,450.0,446.45,2024-03,447.2,1085461
5280,MARUTI,11567.2,2024-03-02 05:30:00,11679.95,11530.7,2024-03,11650.0,16113
5281,INDUSINDBK,1526.0,2024-03-02 05:30:00,1538.0,1524.0,2024-03,1535.0,179042
5282,ASIANPAINT,2849.8,2024-03-02 05:30:00,2862.1,2836.05,2024-03,2840.0,89988
5283,TATASTEEL,155.25,2024-03-02 05:30:00,156.2,151.0,2024-03,152.0,21643047
5284,HDFCLIFE,592.3,2024-03-02 05:30:00,597.0,591.05,2024-03,594.45,171935
5285,DRREDDY,1247.78,2024-03-02 05:30:00,1259.79,1244.0,2024-03,1249.0,87510
5286,SUNPHARMA,1550.55,2024-03-02 05:30:00,1570.0,1524.0,2024-03,1570.0,95487
5287,KOTAKBANK,1723.7,2024-03-02 05:30:00,1733.0,1717.2,2024-03,1728.0,179918
5288,SHRIRAMFIN,2457.15,2024-03-02 05:30:00,2468.5,2454.05,2024-03,2454.05,24657
5289,NESTLEIND,2594.9,2024-03-02 05:30:00,2609.4,2585.4,2024-03,2601.45,25525
5290,ONGC,271.9,2024-03-02 05:30:00,272.9,271.35,2024-03,272.0,864693
5291,CIPLA,1482.3,2024-03-02 05:30:00,1492.0,1474.35,2024-03,1486.0,80914
5292,BPCL,312.6,2024-03-02 05:30:00,314.98,309.2,2024-03,312.5,625526
5293,BRITANNIA,4922.55,2024-03-02 05:30:00,4998.95,4902.35,2024-03,4927.75,5987
5294,SBILIFE,1546.8,2024-03-02 05:30:00,1569.4,1535.2,2024-03,1553.05,50098
5295,HINDALCO,522.85,2024-03-02 05:30:00,524.0,518.0,2024-03,523.0,623929
5296,HEROMOTOCO,4581.45,2024-03-02 05:30:00,4595.0,4552.35,2024-03,4570.05,156722
5297,AXISBANK,1096.7,2024-03-02 05:30:00,1104.9,1091.15,2024-03,1099.3,250465
5298,HDFCBANK,1430.75,2024-03-02 05:30:00,1436.0,1428.1,2024-03,1434.55,895265
5299,BAJAJ-AUTO,8041.3,2024-03-02 05:30:00,8150.1,7989.15,2024-03,8079.9,14968
5300,SBIN,772.05,2024-03-04 05:30:00,777.0,769.0,2024-03,774.4,9789141
5301,BAJFINANCE,6602.45,2024-03-04 05:30:00,6639.95,6557.45,2024-03,6588.0,397118
5302,TITAN,3732.4,2024-03-04 05:30:00,3764.1,3715.0,2024-03,3761.6,787542
5303,ITC,409.1,2024-03-04 05:30:00,412.95,408.45,2024-03,412.25,6840352
5304,TCS,4080.7,2024-03-04 05:30:00,4117.9,4075.9,2024-03,4105.0,1749271
5305,LT,3644.45,2024-03-04 05:30:00,3679.8,3622.05,2024-03,3670.0,1307501
5306,TATACONSUM,1188.48,2024-03-04 05:30:00,1199.1,1175.39,2024-03,1192.13,781249
5307,RELIANCE,1507.4,2024-03-04 05:30:00,1512.45,1487.23,2024-03,1490.48,10024420
5308,HCLTECH,1637.95,2024-03-04 05:30:00,1654.0,1635.0,2024-03,1649.0,1788071
5309,JSWSTEEL,824.3,2024-03-04 05:30:00,839.0,818.5,2024-03,839.0,3821690
5310,ULTRACEMCO,9978.4,2024-03-04 05:30:00,10166.0,9966.2,2024-03,10157.0,221282
5311,POWERGRID,294.65,2024-03-04 05:30:00,297.0,288.0,2024-03,288.0,23131460
5312,INFY,1637.2,2024-03-04 05:30:00,1664.45,1633.65,2024-03,1657.85,4445156
5313,TRENT,3919.8,2024-03-04 05:30:00,3936.75,3842.5,2024-03,3909.6,291319
5314,BHARTIARTL,1133.5,2024-03-04 05:30:00,1149.25,1132.0,2024-03,1132.0,5855090
5315,TATAMOTORS,987.2,2024-03-04 05:30:00,995.0,980.1,2024-03,993.25,6084495
5316,WIPRO,520.5,2024-03-04 05:30:00,526.4,518.55,2024-03,522.95,2831185
5317,TECHM,1280.05,2024-03-04 05:30:00,1285.5,1270.1,2024-03,1275.6,1843831
5318,NTPC,353.85,2024-03-04 05:30:00,358.3,345.75,2024-03,348.0,38075510
5319,HINDUNILVR,2422.0,2024-03-04 05:30:00,2427.9,2404.4,2024-03,2416.2,1501261
5320,APOLLOHOSP,6033.3,2024-03-04 05:30:00,6171.75,6022.85,2024-03,6145.0,551616
5321,M&M,1921.05,2024-03-04 05:30:00,1974.95,1919.05,2024-03,1967.0,1645331
5322,GRASIM,2234.15,2024-03-04 05:30:00,2260.0,2226.3,2024-03,2245.0,423656
5323,ICICIBANK,1092.35,2024-03-04 05:30:00,1095.0,1080.1,2024-03,1081.0,11424581
5324,ADANIENT,3317.15,2024-03-04 05:30:00,3350.0,3310.05,2024-03,3335.0,1061244
5325,ADANIPORTS,1342.6,2024-03-04 05:30:00,1356.55,1336.4,2024-03,1345.25,2170214
5326,BEL,209.6,2024-03-04 05:30:00,212.95,206.35,2024-03,207.95,34272251
5327,BAJAJFINSV,1619.3,2024-03-04 05:30:00,1625.0,1603.3,2024-03,1616.0,589948
5328,EICHERMOT,3751.45,2024-03-04 05:30:00,3883.3,3744.0,2024-03,3858.6,641251
5329,COALINDIA,455.4,2024-03-04 05:30:00,458.0,448.05,2024-03,451.85,11977226
5330,MARUTI,11594.15,2024-03-04 05:30:00,11677.3,11544.15,2024-03,11600.0,369936
5331,INDUSINDBK,1531.3,2024-03-04 05:30:00,1538.95,1520.35,2024-03,1529.95,2985524
5332,ASIANPAINT,2831.75,2024-03-04 05:30:00,2860.95,2828.0,2024-03,2860.0,971299
5333,TATASTEEL,153.1,2024-03-04 05:30:00,154.9,151.05,2024-03,154.9,67577785
5334,HDFCLIFE,610.3,2024-03-04 05:30:00,620.5,587.6,2024-03,595.0,7272987
5335,DRREDDY,1267.02,2024-03-04 05:30:00,1287.87,1247.8,2024-03,1248.0,2196055
5336,SUNPHARMA,1552.1,2024-03-04 05:30:00,1569.1,1548.9,2024-03,1550.55,2298105
5337,KOTAKBANK,1727.2,2024-03-04 05:30:00,1741.5,1718.5,2024-03,1727.95,2777198
5338,SHRIRAMFIN,2446.5,2024-03-04 05:30:00,2465.0,2419.0,2024-03,2460.0,533339
5339,NESTLEIND,2589.1,2024-03-04 05:30:00,2601.1,2577.4,2024-03,2594.9,634310
5340,ONGC,279.2,2024-03-04 05:30:00,280.55,272.5,2024-03,272.75,22280353
5341,CIPLA,1471.5,2024-03-04 05:30:00,1495.3,1469.75,2024-03,1483.0,1147249
5342,BPCL,320.23,2024-03-04 05:30:00,321.63,310.43,2024-03,312.6,14804172
5343,BRITANNIA,4838.9,2024-03-04 05:30:00,4942.45,4833.5,2024-03,4906.0,307520
5344,SBILIFE,1517.95,2024-03-04 05:30:00,1554.0,1508.25,2024-03,1553.85,2126926
5345,HINDALCO,524.95,2024-03-04 05:30:00,529.85,520.05,2024-03,524.0,5989974
5346,HEROMOTOCO,4611.7,2024-03-04 05:30:00,4630.0,4563.0,2024-03,4589.95,570306
5347,AXISBANK,1106.75,2024-03-04 05:30:00,1108.9,1093.1,2024-03,1099.25,5895441
5348,HDFCBANK,1432.7,2024-03-04 05:30:00,1437.0,1424.3,2024-03,1430.95,17808237
5349,BAJAJ-AUTO,8207.3,2024-03-04 05:30:00,8225.0,8046.65,2024-03,8068.75,410053
5350,SBIN,783.95,2024-03-05 05:30:00,786.95,769.1,2024-03,769.5,18088847
5351,BAJFINANCE,6324.25,2024-03-05 05:30:00,6636.25,6272.0,2024-03,6602.45,1717558
5352,TITAN,3750.75,2024-03-05 05:30:00,3759.15,3708.0,2024-03,3748.0,733660
5353,ITC,406.15,2024-03-05 05:30:00,411.4,403.95,2024-03,409.65,9733507
5354,TCS,4012.1,2024-03-05 05:30:00,4064.0,3980.0,2024-03,4062.0,2070859
5355,LT,3612.6,2024-03-05 05:30:00,3644.45,3590.3,2024-03,3631.2,1981370
5356,TATACONSUM,1185.86,2024-03-05 05:30:00,1197.02,1181.32,2024-03,1192.03,857269
5357,RELIANCE,1500.2,2024-03-05 05:30:00,1507.4,1486.05,2024-03,1505.78,7107668
5358,HCLTECH,1619.35,2024-03-05 05:30:00,1629.95,1607.05,2024-03,1624.0,3339546
5359,JSWSTEEL,819.3,2024-03-05 05:30:00,826.65,811.0,2024-03,825.1,2630517
5360,ULTRACEMCO,9838.35,2024-03-05 05:30:00,10030.9,9830.0,2024-03,9978.4,310715
5361,POWERGRID,295.0,2024-03-05 05:30:00,295.45,289.75,2024-03,292.05,13220556
5362,INFY,1606.5,2024-03-05 05:30:00,1637.35,1602.0,2024-03,1634.0,4596579
5363,TRENT,3852.3,2024-03-05 05:30:00,3935.85,3845.05,2024-03,3929.5,549270
5364,BHARTIARTL,1168.9,2024-03-05 05:30:00,1179.75,1133.05,2024-03,1133.05,5375008
5365,TATAMOTORS,1021.9,2024-03-05 05:30:00,1065.6,1005.35,2024-03,1027.0,59811033
5366,WIPRO,513.3,2024-03-05 05:30:00,520.5,510.65,2024-03,517.75,5260774
5367,TECHM,1272.5,2024-03-05 05:30:00,1279.9,1259.1,2024-03,1274.9,1420379
5368,NTPC,358.25,2024-03-05 05:30:00,359.95,353.55,2024-03,354.9,15918221
5369,HINDUNILVR,2399.85,2024-03-05 05:30:00,2420.0,2391.1,2024-03,2405.0,1587199
5370,APOLLOHOSP,6061.1,2024-03-05 05:30:00,6103.5,5976.2,2024-03,6035.05,724456
5371,M&M,1939.25,2024-03-05 05:30:00,1968.0,1923.05,2024-03,1925.0,2208384
5372,GRASIM,2231.5,2024-03-05 05:30:00,2251.9,2220.45,2024-03,2230.1,401260
5373,ICICIBANK,1088.05,2024-03-05 05:30:00,1099.5,1076.5,2024-03,1086.2,9222544
5374,ADANIENT,3310.2,2024-03-05 05:30:00,3334.0,3295.05,2024-03,3325.3,1190416
5375,ADANIPORTS,1338.3,2024-03-05 05:30:00,1354.95,1334.0,2024-03,1344.05,1815438
5376,BEL,210.75,2024-03-05 05:30:00,213.75,209.85,2024-03,211.0,24964592
5377,BAJAJFINSV,1550.5,2024-03-05 05:30:00,1636.6,1541.15,2024-03,1630.0,2343463
5378,EICHERMOT,3791.9,2024-03-05 05:30:00,3801.95,3742.55,2024-03,3751.45,591293
5379,COALINDIA,460.65,2024-03-05 05:30:00,461.75,453.55,2024-03,456.0,9605493
5380,MARUTI,11670.6,2024-03-05 05:30:00,11730.0,11561.8,2024-03,11596.05,320702
5381,INDUSINDBK,1542.45,2024-03-05 05:30:00,1547.0,1524.0,2024-03,1529.65,2694157
5382,ASIANPAINT,2820.4,2024-03-05 05:30:00,2834.85,2805.0,2024-03,2834.0,736381
5383,TATASTEEL,151.85,2024-03-05 05:30:00,154.0,150.75,2024-03,153.2,37165490
5384,HDFCLIFE,607.7,2024-03-05 05:30:00,615.6,603.75,2024-03,611.8,4342310
5385,DRREDDY,1260.66,2024-03-05 05:30:00,1268.43,1249.4,2024-03,1266.98,1040180
5386,SUNPHARMA,1574.2,2024-03-05 05:30:00,1576.4,1535.4,2024-03,1553.8,1408172
5387,KOTAKBANK,1715.7,2024-03-05 05:30:00,1727.2,1708.95,2024-03,1726.9,3122194
5388,SHRIRAMFIN,2431.5,2024-03-05 05:30:00,2455.85,2411.0,2024-03,2411.0,1238034
5389,NESTLEIND,2538.65,2024-03-05 05:30:00,2595.2,2532.0,2024-03,2590.0,339302
5390,ONGC,283.75,2024-03-05 05:30:00,284.95,276.65,2024-03,280.0,18544484
5391,CIPLA,1473.45,2024-03-05 05:30:00,1479.7,1452.8,2024-03,1465.15,1306046
5392,BPCL,322.55,2024-03-05 05:30:00,324.75,316.05,2024-03,320.52,12317936
5393,BRITANNIA,4825.65,2024-03-05 05:30:00,4867.45,4811.0,2024-03,4839.05,156956
5394,SBILIFE,1491.25,2024-03-05 05:30:00,1525.0,1487.95,2024-03,1525.0,1476872
5395,HINDALCO,522.1,2024-03-05 05:30:00,528.3,520.2,2024-03,524.0,5729926
5396,HEROMOTOCO,4590.0,2024-03-05 05:30:00,4644.75,4571.85,2024-03,4611.65,442519
5397,AXISBANK,1100.8,2024-03-05 05:30:00,1110.9,1094.5,2024-03,1102.2,4851446
5398,HDFCBANK,1440.85,2024-03-05 05:30:00,1443.0,1421.65,2024-03,1422.0,18995836
5399,BAJAJ-AUTO,8351.75,2024-03-05 05:30:00,8388.0,8160.05,2024-03,8160.05,615117
5400,SBIN,783.9,2024-03-06 05:30:00,790.3,772.9,2024-03,783.65,26710525
5401,BAJFINANCE,6311.25,2024-03-06 05:30:00,6345.9,6187.8,2024-03,6332.5,2104792
5402,TITAN,3810.75,2024-03-06 05:30:00,3815.0,3702.7,2024-03,3748.05,765602
5403,ITC,407.85,2024-03-06 05:30:00,409.95,400.7,2024-03,406.5,11106855
5404,TCS,4064.3,2024-03-06 05:30:00,4072.0,3958.45,2024-03,3994.05,1744204
5405,LT,3642.2,2024-03-06 05:30:00,3652.45,3586.05,2024-03,3618.0,1500196
5406,TATACONSUM,1205.07,2024-03-06 05:30:00,1207.99,1177.37,2024-03,1189.02,1350474
5407,RELIANCE,1503.0,2024-03-06 05:30:00,1509.0,1478.5,2024-03,1493.45,7805676
5408,HCLTECH,1644.2,2024-03-06 05:30:00,1650.0,1603.85,2024-03,1613.0,2366177
5409,JSWSTEEL,812.9,2024-03-06 05:30:00,823.0,800.0,2024-03,820.4,2041620
5410,ULTRACEMCO,9641.05,2024-03-06 05:30:00,9914.25,9532.0,2024-03,9899.9,534825
5411,POWERGRID,293.7,2024-03-06 05:30:00,294.9,286.5,2024-03,290.3,15969436
5412,INFY,1617.55,2024-03-06 05:30:00,1620.15,1576.0,2024-03,1602.8,6420684
5413,TRENT,3872.0,2024-03-06 05:30:00,3893.85,3750.25,2024-03,3876.45,1009678
5414,BHARTIARTL,1193.7,2024-03-06 05:30:00,1196.6,1157.35,2024-03,1173.95,5464839
5415,TATAMOTORS,1017.65,2024-03-06 05:30:00,1030.65,1009.0,2024-03,1025.0,14214823
5416,WIPRO,513.15,2024-03-06 05:30:00,514.85,500.0,2024-03,513.7,5545961
5417,TECHM,1271.0,2024-03-06 05:30:00,1274.35,1250.1,2024-03,1267.5,2064350
5418,NTPC,351.95,2024-03-06 05:30:00,359.45,345.0,2024-03,359.45,13120921
5419,HINDUNILVR,2400.8,2024-03-06 05:30:00,2408.85,2375.3,2024-03,2404.0,1354111
5420,APOLLOHOSP,6054.3,2024-03-06 05:30:00,6078.9,5945.0,2024-03,6025.0,588776
5421,M&M,1970.65,2024-03-06 05:30:00,1979.9,1922.0,2024-03,1945.0,1673183
5422,GRASIM,2236.5,2024-03-06 05:30:00,2252.95,2196.6,2024-03,2237.9,678808
5423,ICICIBANK,1097.1,2024-03-06 05:30:00,1113.55,1080.3,2024-03,1080.3,21796484
5424,ADANIENT,3233.95,2024-03-06 05:30:00,3323.0,3183.15,2024-03,3323.0,1935203
5425,ADANIPORTS,1324.8,2024-03-06 05:30:00,1344.6,1304.0,2024-03,1342.7,2758443
5426,BEL,210.45,2024-03-06 05:30:00,213.45,205.6,2024-03,211.8,26236957
5427,BAJAJFINSV,1554.6,2024-03-06 05:30:00,1558.0,1530.8,2024-03,1558.0,1239370
5428,EICHERMOT,3793.2,2024-03-06 05:30:00,3806.85,3734.05,2024-03,3800.0,315398
5429,COALINDIA,461.6,2024-03-06 05:30:00,464.95,444.55,2024-03,462.45,14061966
5430,MARUTI,11567.05,2024-03-06 05:30:00,11679.0,11518.4,2024-03,11670.6,639542
5431,INDUSINDBK,1554.55,2024-03-06 05:30:00,1564.75,1536.55,2024-03,1542.45,5167456
5432,ASIANPAINT,2827.3,2024-03-06 05:30:00,2839.0,2777.75,2024-03,2827.95,1723066
5433,TATASTEEL,151.6,2024-03-06 05:30:00,152.65,147.9,2024-03,151.8,51782444
5434,HDFCLIFE,613.95,2024-03-06 05:30:00,618.1,604.7,2024-03,611.25,4896598
5435,DRREDDY,1262.93,2024-03-06 05:30:00,1266.4,1238.0,2024-03,1260.66,1207130
5436,SUNPHARMA,1604.0,2024-03-06 05:30:00,1606.75,1566.4,2024-03,1575.0,1761032
5437,KOTAKBANK,1759.75,2024-03-06 05:30:00,1771.95,1718.4,2024-03,1722.85,7451712
5438,SHRIRAMFIN,2374.6,2024-03-06 05:30:00,2453.0,2348.9,2024-03,2444.0,1348944
5439,NESTLEIND,2533.05,2024-03-06 05:30:00,2566.75,2508.25,2024-03,2540.0,991640
5440,ONGC,280.25,2024-03-06 05:30:00,284.3,273.55,2024-03,284.3,16807149
5441,CIPLA,1485.25,2024-03-06 05:30:00,1489.9,1448.15,2024-03,1476.0,1158132
5442,BPCL,319.18,2024-03-06 05:30:00,326.5,312.63,2024-03,321.5,18258188
5443,BRITANNIA,4880.75,2024-03-06 05:30:00,4887.8,4788.75,2024-03,4839.0,190965
5444,SBILIFE,1520.4,2024-03-06 05:30:00,1523.9,1487.0,2024-03,1492.25,1568041
5445,HINDALCO,526.95,2024-03-06 05:30:00,527.9,513.95,2024-03,522.05,4637732
5446,HEROMOTOCO,4635.3,2024-03-06 05:30:00,4649.0,4536.1,2024-03,4580.0,353334
5447,AXISBANK,1125.0,2024-03-06 05:30:00,1131.95,1095.35,2024-03,1100.2,13787638
5448,HDFCBANK,1442.6,2024-03-06 05:30:00,1452.85,1433.55,2024-03,1433.55,21204765
5449,BAJAJ-AUTO,8605.8,2024-03-06 05:30:00,8681.15,8364.0,2024-03,8369.7,959543
5450,SBIN,788.05,2024-03-07 05:30:00,793.4,783.0,2024-03,790.0,15497868
5451,BAJFINANCE,6421.05,2024-03-07 05:30:00,6468.6,6325.4,2024-03,6350.0,1469421
5452,TITAN,3786.9,2024-03-07 05:30:00,3824.25,3768.1,2024-03,3812.05,838514
5453,ITC,413.55,2024-03-07 05:30:00,414.95,403.65,2024-03,407.85,23020545
5454,TCS,4108.6,2024-03-07 05:30:00,4124.0,4037.7,2024-03,4065.0,2688905
5455,LT,3676.95,2024-03-07 05:30:00,3705.15,3643.25,2024-03,3660.75,2344401
5456,TATACONSUM,1246.06,2024-03-07 05:30:00,1253.32,1201.81,2024-03,1212.92,3479701
5457,RELIANCE,1478.93,2024-03-07 05:30:00,1503.1,1475.55,2024-03,1502.98,8315726
5458,HCLTECH,1637.65,2024-03-07 05:30:00,1654.55,1630.1,2024-03,1650.0,3181239
5459,JSWSTEEL,830.0,2024-03-07 05:30:00,844.9,818.05,2024-03,820.0,5074846
5460,ULTRACEMCO,9673.15,2024-03-07 05:30:00,9715.0,9569.1,2024-03,9641.05,585012
5461,POWERGRID,292.65,2024-03-07 05:30:00,298.9,291.0,2024-03,294.0,14908694
5462,INFY,1616.45,2024-03-07 05:30:00,1628.45,1604.2,2024-03,1616.6,6348359
5463,TRENT,3952.2,2024-03-07 05:30:00,3978.0,3840.3,2024-03,3890.0,680535
5464,BHARTIARTL,1199.7,2024-03-07 05:30:00,1213.6,1189.45,2024-03,1209.85,8903981
5465,TATAMOTORS,1039.3,2024-03-07 05:30:00,1047.0,1014.05,2024-03,1025.0,16877082
5466,WIPRO,515.5,2024-03-07 05:30:00,520.4,510.5,2024-03,513.75,4853991
5467,TECHM,1288.15,2024-03-07 05:30:00,1293.1,1265.55,2024-03,1275.0,2073691
5468,NTPC,352.2,2024-03-07 05:30:00,353.9,349.7,2024-03,352.0,9172926
5469,HINDUNILVR,2419.55,2024-03-07 05:30:00,2426.0,2403.0,2024-03,2404.95,1820704
5470,APOLLOHOSP,6048.8,2024-03-07 05:30:00,6142.85,6032.0,2024-03,6065.5,738112
5471,M&M,1897.55,2024-03-07 05:30:00,1932.15,1884.3,2024-03,1930.15,18323831
5472,GRASIM,2228.1,2024-03-07 05:30:00,2250.35,2208.0,2024-03,2239.0,519779
5473,ICICIBANK,1087.95,2024-03-07 05:30:00,1095.0,1082.7,2024-03,1094.95,9963926
5474,ADANIENT,3226.55,2024-03-07 05:30:00,3262.0,3220.0,2024-03,3240.0,856328
5475,ADANIPORTS,1325.45,2024-03-07 05:30:00,1335.35,1315.0,2024-03,1329.8,1640786
5476,BEL,215.2,2024-03-07 05:30:00,216.8,211.15,2024-03,211.45,41484038
5477,BAJAJFINSV,1582.8,2024-03-07 05:30:00,1589.65,1557.15,2024-03,1557.15,1380840
5478,EICHERMOT,3785.25,2024-03-07 05:30:00,3810.0,3759.05,2024-03,3793.2,734239
5479,COALINDIA,458.6,2024-03-07 05:30:00,465.4,456.05,2024-03,461.6,9680802
5480,MARUTI,11510.05,2024-03-07 05:30:00,11633.5,11421.15,2024-03,11571.05,255325
5481,INDUSINDBK,1563.75,2024-03-07 05:30:00,1571.5,1546.05,2024-03,1556.45,2285176
5482,ASIANPAINT,2870.55,2024-03-07 05:30:00,2894.0,2825.0,2024-03,2825.0,1564364
5483,TATASTEEL,157.25,2024-03-07 05:30:00,159.15,152.25,2024-03,152.4,124847699
5484,HDFCLIFE,621.95,2024-03-07 05:30:00,624.15,611.55,2024-03,611.55,3682063
5485,DRREDDY,1264.83,2024-03-07 05:30:00,1273.94,1261.1,2024-03,1261.1,1174600
5486,SUNPHARMA,1605.7,2024-03-07 05:30:00,1619.95,1600.4,2024-03,1610.75,2440999
5487,KOTAKBANK,1748.05,2024-03-07 05:30:00,1764.9,1745.0,2024-03,1759.75,3139360
5488,SHRIRAMFIN,2449.55,2024-03-07 05:30:00,2455.4,2374.6,2024-03,2374.6,1192798
5489,NESTLEIND,2560.95,2024-03-07 05:30:00,2566.0,2519.0,2024-03,2530.0,648652
5490,ONGC,278.1,2024-03-07 05:30:00,284.35,277.25,2024-03,280.25,11386963
5491,CIPLA,1483.15,2024-03-07 05:30:00,1490.45,1475.5,2024-03,1485.25,1569074
5492,BPCL,312.35,2024-03-07 05:30:00,320.58,311.0,2024-03,318.5,11968574
5493,BRITANNIA,4889.15,2024-03-07 05:30:00,4902.0,4835.1,2024-03,4870.0,216747
5494,SBILIFE,1510.4,2024-03-07 05:30:00,1521.3,1489.0,2024-03,1520.0,2468543
5495,HINDALCO,536.7,2024-03-07 05:30:00,540.85,529.25,2024-03,530.8,7909060
5496,HEROMOTOCO,4652.9,2024-03-07 05:30:00,4704.0,4620.8,2024-03,4650.0,684934
5497,AXISBANK,1111.45,2024-03-07 05:30:00,1126.9,1107.55,2024-03,1126.0,6943879
5498,HDFCBANK,1446.1,2024-03-07 05:30:00,1451.05,1441.4,2024-03,1445.5,24674023
5499,BAJAJ-AUTO,8879.05,2024-03-07 05:30:00,8972.85,8500.05,2024-03,8638.0,1243547
5500,SBIN,773.7,2024-03-11 05:30:00,792.8,770.55,2024-03,790.0,16778340
5501,BAJFINANCE,6433.75,2024-03-11 05:30:00,6552.0,6404.0,2024-03,6550.0,1203971
5502,TITAN,3750.15,2024-03-11 05:30:00,3808.0,3742.05,2024-03,3802.9,597848
5503,ITC,409.4,2024-03-11 05:30:00,418.3,408.0,2024-03,416.8,17620081
5504,TCS,4122.35,2024-03-11 05:30:00,4153.0,4089.0,2024-03,4089.0,2304068
5505,LT,3640.6,2024-03-11 05:30:00,3700.0,3631.45,2024-03,3700.0,1748541
5506,TATACONSUM,1205.66,2024-03-11 05:30:00,1253.42,1194.16,2024-03,1247.49,2577132
5507,RELIANCE,1466.6,2024-03-11 05:30:00,1489.0,1463.5,2024-03,1489.0,11277130
5508,HCLTECH,1638.65,2024-03-11 05:30:00,1659.8,1632.05,2024-03,1655.0,2970902
5509,JSWSTEEL,829.8,2024-03-11 05:30:00,836.6,822.15,2024-03,832.0,1622850
5510,ULTRACEMCO,9697.9,2024-03-11 05:30:00,9824.6,9672.9,2024-03,9694.05,319303
5511,POWERGRID,285.55,2024-03-11 05:30:00,291.95,284.4,2024-03,288.4,19020659
5512,INFY,1600.6,2024-03-11 05:30:00,1613.8,1588.0,2024-03,1608.15,6752895
5513,TRENT,4004.7,2024-03-11 05:30:00,4243.95,3900.1,2024-03,3982.0,3757634
5514,BHARTIARTL,1196.6,2024-03-11 05:30:00,1218.3,1186.0,2024-03,1186.0,6679208
5515,TATAMOTORS,1028.0,2024-03-11 05:30:00,1035.95,1021.0,2024-03,1034.75,7502450
5516,WIPRO,514.55,2024-03-11 05:30:00,518.95,512.3,2024-03,517.4,5565756
5517,TECHM,1289.0,2024-03-11 05:30:00,1296.3,1275.5,2024-03,1288.15,1577732
5518,NTPC,347.95,2024-03-11 05:30:00,353.15,346.7,2024-03,352.25,10664917
5519,HINDUNILVR,2389.85,2024-03-11 05:30:00,2413.0,2383.55,2024-03,2409.0,2040761
5520,APOLLOHOSP,6204.7,2024-03-11 05:30:00,6225.0,6036.1,2024-03,6048.8,521556
5521,M&M,1894.35,2024-03-11 05:30:00,1913.7,1873.3,2024-03,1913.0,3250782
5522,GRASIM,2236.8,2024-03-11 05:30:00,2270.55,2225.5,2024-03,2230.0,599546
5523,ICICIBANK,1078.7,2024-03-11 05:30:00,1087.95,1076.75,2024-03,1087.95,13310362
5524,ADANIENT,3207.35,2024-03-11 05:30:00,3259.0,3200.0,2024-03,3241.2,738851
5525,ADANIPORTS,1326.95,2024-03-11 05:30:00,1342.35,1322.05,2024-03,1331.0,2217673
5526,BEL,212.55,2024-03-11 05:30:00,216.45,211.9,2024-03,216.45,22800967
5527,BAJAJFINSV,1598.8,2024-03-11 05:30:00,1616.15,1583.0,2024-03,1597.5,1285565
5528,EICHERMOT,3783.9,2024-03-11 05:30:00,3814.95,3770.0,2024-03,3795.45,373335
5529,COALINDIA,453.9,2024-03-11 05:30:00,462.85,452.4,2024-03,461.0,7824738
5530,MARUTI,11395.55,2024-03-11 05:30:00,11555.9,11350.05,2024-03,11515.15,525344
5531,INDUSINDBK,1541.05,2024-03-11 05:30:00,1568.75,1536.6,2024-03,1566.1,1694488
5532,ASIANPAINT,2876.85,2024-03-11 05:30:00,2896.55,2853.1,2024-03,2895.55,866546
5533,TATASTEEL,153.45,2024-03-11 05:30:00,158.9,153.0,2024-03,158.9,54155385
5534,HDFCLIFE,620.85,2024-03-11 05:30:00,629.0,618.9,2024-03,625.0,3777242
5535,DRREDDY,1277.49,2024-03-11 05:30:00,1284.72,1262.0,2024-03,1273.8,1412365
5536,SUNPHARMA,1593.6,2024-03-11 05:30:00,1627.0,1586.4,2024-03,1615.15,2994345
5537,KOTAKBANK,1729.65,2024-03-11 05:30:00,1769.85,1724.25,2024-03,1765.9,3640143
5538,SHRIRAMFIN,2480.95,2024-03-11 05:30:00,2499.9,2420.65,2024-03,2446.0,2275471
5539,NESTLEIND,2611.5,2024-03-11 05:30:00,2631.0,2548.55,2024-03,2560.95,1495299
5540,ONGC,274.0,2024-03-11 05:30:00,280.5,273.2,2024-03,278.1,10684598
5541,CIPLA,1504.1,2024-03-11 05:30:00,1519.0,1488.55,2024-03,1493.0,2183994
5542,BPCL,313.2,2024-03-11 05:30:00,319.35,306.02,2024-03,308.5,15353008
5543,BRITANNIA,4937.4,2024-03-11 05:30:00,4957.65,4871.1,2024-03,4894.05,295000
5544,SBILIFE,1532.1,2024-03-11 05:30:00,1539.8,1513.6,2024-03,1526.95,1824218
5545,HINDALCO,533.7,2024-03-11 05:30:00,543.25,532.1,2024-03,540.0,5527908
5546,HEROMOTOCO,4671.7,2024-03-11 05:30:00,4725.0,4600.55,2024-03,4700.0,644170
